Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	q_12	q_13	q_21	q_23	q_31	q_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta[1]	speciation_beta[2]
4531	-8366.138	-8368.512	2.373685	0.0460567	0.107465	0.0230095	0.00188106	0.0043891	0.000939757	-3.07788	-2.23059	-3.77185	-3.19804	0.730692	0.1442024	5.866258e-05	0.0001547636	0.247488	0.0002679547	7.975996e-05	0.002077087	0.1574619	0.29407	0.0174231	0.0887878	0.277551	0.226515	0.095653	0.247213	0.0233187	0.117319	0.29842	0.0281488	0.141619	-1.3975	-3.7585	-2.14286	0.18825	0.102444
4532	-8365.979	-8367.828	1.849275	0.0460567	0.107465	0.0234843	0.0017128	0.0039965	0.000873355	-3.07788	-2.23059	-3.75142	-3.29175	0.791936	0.170393	5.395073e-05	0.0001547636	0.247488	0.0002023642	8.984888e-05	0.002104004	0.1574619	0.459949	0.0126165	0.0642936	0.0448942	0.164026	0.254221	0.241241	0.018328	0.117319	0.291211	0.0221244	0.141619	-1.42196	-3.99932	-2.14286	0.18825	0.062761
4533	-8367.537	-8368.91	1.373038	0.0460567	0.104128	0.0234843	0.00166245	0.00375856	0.000847681	-3.07788	-2.26214	-3.75142	-3.32158	0.791936	0.1567448	5.287853e-05	0.0003256454	0.247488	0.0001853171	7.970096e-05	0.002914845	0.1445058	0.32944	0.0156654	0.0798309	0.0557434	0.203664	0.315656	0.239904	0.0181199	0.107732	0.289596	0.0218732	0.130047	-1.42752	-4.01074	-2.22811	0.18825	0.062761
4534	-8367.152	-8368.434	1.281712	0.0460567	0.0945476	0.0234747	0.00183192	0.00376066	0.000933714	-3.07788	-2.35865	-3.75183	-3.22451	0.813223	0.1573112	4.598932e-05	0.0004010264	0.247488	0.0003345876	5.860796e-05	0.003144012	0.1445058	0.32944	0.0156654	0.0798309	0.0557434	0.203664	0.315656	0.234666	0.0181199	0.107732	0.300059	0.0231693	0.137753	-1.44959	-4.01074	-2.22811	0.245815	0.113697
4535	-8368.381	-8369.585	1.203872	0.0439209	0.0945476	0.0234747	0.00178508	0.0038427	0.000954084	-3.12537	-2.35865	-3.75183	-3.20293	0.770367	0.1571487	3.90532e-05	0.0003428698	0.247488	0.0003518668	9.331353e-05	0.003144012	0.1445058	0.317447	0.0150951	0.113328	0.0537142	0.19625	0.304165	0.234666	0.0178941	0.117483	0.300059	0.0228805	0.150221	-1.44959	-4.02329	-2.14147	0.245815	0.067758
4536	-8370.908	-8371.447	0.5398289	0.0521662	0.0945476	0.0226613	0.00212019	0.0038427	0.000921023	-2.95332	-2.35865	-3.7871	-3.20293	0.699655	0.1471269	4.337189e-05	0.0004282064	0.247488	0.0004493894	0.0001487086	0.006071663	0.1554118	0.139174	0.0335576	0.251936	0.11941	0.436278	0.019644	0.234666	0.0193783	0.108457	0.300059	0.0247783	0.13868	-1.44959	-3.9436	-2.2214	0.245815	0.119616
4537	-8370.404	-8371.295	0.8909433	0.0521662	0.0801218	0.0206983	0.00212019	0.0032564	0.000841245	-2.95332	-2.52421	-3.8777	-3.20293	0.862526	0.136284	4.429698e-05	0.000217598	0.247488	0.0004493894	0.0001126423	0.0058442	0.1554118	0.129691	0.0312711	0.23477	0.111274	0.406551	0.0864427	0.234666	0.0200434	0.106619	0.300059	0.0256288	0.13633	-1.44959	-3.90986	-2.23849	0.245815	0.0491164
4538	-8370.579	-8371.116	0.537567	0.0521662	0.0801218	0.0226421	0.00200477	0.00307911	0.000870145	-2.95332	-2.52421	-3.78794	-3.25891	0.862526	0.1560685	3.980213e-05	0.000217598	0.247488	0.0003775824	0.0002127853	0.005430368	0.1579869	0.104346	0.0251598	0.209955	0.109451	0.327099	0.22399	0.234666	0.0189774	0.106619	0.300059	0.0242657	0.13633	-1.44959	-3.96451	-2.23849	0.245815	0.0354103
4539	-8370.205	-8370.474	0.269293	0.0493668	0.0832887	0.0226421	0.0020528	0.00346337	0.000941518	-3.00848	-2.48544	-3.78794	-3.18007	0.764503	0.1583807	3.83273e-05	0.0003745728	0.247488	0.0006598911	0.000235417	0.005207257	0.1533266	0.114946	0.031092	0.259458	0.135257	0.33712	0.122127	0.234666	0.0192521	0.1116	0.286011	0.0234644	0.136018	-1.44959	-3.95014	-2.19283	0.197864	0.119193
4540	-8368.796	-8369.099	0.3034322	0.0493668	0.0778221	0.0226421	0.0020528	0.00323605	0.000941518	-3.00848	-2.55333	-3.78794	-3.18007	0.764503	0.2097423	3.805211e-05	0.0005982479	0.247488	0.0006598911	0.0001603662	0.003204871	0.1602372	0.159425	0.0295294	0.246419	0.12846	0.320178	0.115989	0.234666	0.0192521	0.118984	0.286011	0.0234644	0.145017	-1.44959	-3.95014	-2.12877	0.197864	0.189504
4541	-8369.772	-8370.413	0.6411929	0.0493668	0.0739174	0.0226421	0.00205348	0.0030747	0.000941829	-3.00848	-2.60481	-3.78794	-3.17974	0.764503	0.2063878	3.688438e-05	0.0005816709	0.247488	0.0004742544	0.0001642664	0.002571215	0.167405	0.162133	0.0300311	0.250606	0.130642	0.325618	0.10097	0.234666	0.0192521	0.116157	0.283935	0.0232941	0.140545	-1.44959	-3.95014	-2.15281	0.190582	0.0976683
4542	-8366.947	-8367.459	0.5121479	0.0493668	0.0739174	0.0226421	0.00212059	0.00317518	0.000972609	-3.00848	-2.60481	-3.78794	-3.14758	0.764503	0.2536115	3.371971e-05	0.0007973438	0.247488	0.0004126491	0.0002354859	0.001830277	0.1578772	0.442887	0.0199682	0.166632	0.0868663	0.216509	0.067137	0.234666	0.0185547	0.116064	0.291878	0.0230783	0.14436	-1.44959	-3.98703	-2.15361	0.21817	0.146598
4543	-8367.783	-8368.807	1.023283	0.0503005	0.0787431	0.0227588	0.0021607	0.00338247	0.000977622	-2.98974	-2.54157	-3.7828	-3.14758	0.764503	0.2504422	3.035821e-05	0.0009226933	0.2302807	0.0002044849	0.0002176702	0.001801791	0.1567375	0.404368	0.0182315	0.15214	0.0793113	0.124297	0.221653	0.221153	0.0185547	0.116064	0.27507	0.0230783	0.14436	-1.5089	-3.98703	-2.15361	0.21817	0.0874731
4544	-8369.967	-8370.812	0.8448413	0.0558698	0.0803346	0.0236813	0.00239993	0.00345084	0.00101725	-2.88473	-2.52155	-3.74307	-3.14758	0.764503	0.2937039	3.36299e-05	0.0009226933	0.2649973	0.0001458162	0.0002446326	0.002279272	0.1395256	0.12054	0.0341172	0.0597413	0.148418	0.222398	0.414786	0.231891	0.0162104	0.116064	0.288426	0.0201625	0.14436	-1.46149	-4.1221	-2.15361	0.21817	0.0874731
4545	-8367.427	-8368.557	1.130123	0.0517676	0.0847739	0.0236813	0.00213721	0.00349986	0.000977675	-2.96099	-2.46777	-3.74307	-3.18726	0.761916	0.2611526	4.124464e-05	0.001268095	0.2649973	8.064473e-05	0.0001961941	0.001887169	0.1395256	0.118228	0.0526459	0.0585952	0.145571	0.218132	0.406829	0.240403	0.0162104	0.116064	0.299013	0.0201625	0.14436	-1.42544	-4.1221	-2.15361	0.21817	0.00516613
4546	-8366.416	-8367.987	1.570566	0.0517676	0.091647	0.0236813	0.00213721	0.00378362	0.000977675	-2.96099	-2.38981	-3.74307	-3.18726	0.752829	0.2391598	3.942047e-05	0.001268095	0.2465845	7.07595e-05	0.0001349281	0.001171017	0.1454491	0.104845	0.0466869	0.0519628	0.129093	0.306632	0.36078	0.240403	0.0158924	0.116064	0.294488	0.0194678	0.142176	-1.42544	-4.14192	-2.15361	0.202922	0.115071
4547	-8367.148	-8368.76	1.611741	0.0517676	0.0947423	0.0230092	0.00195889	0.00358506	0.00087067	-2.96099	-2.35659	-3.77186	-3.27439	0.662504	0.2391598	3.95712e-05	0.001015718	0.2649492	4.306847e-05	0.0001749009	0.001171017	0.1454491	0.0805027	0.0358472	0.101899	0.0991207	0.235439	0.447192	0.253396	0.0164058	0.126015	0.306243	0.0198274	0.152296	-1.3728	-4.11012	-2.07136	0.189428	0.0295988
4548	-8368.452	-8369.78	1.328188	0.0568685	0.0994326	0.0230092	0.00215191	0.00376254	0.00087067	-2.86701	-2.30827	-3.77186	-3.27439	0.673796	0.2983197	4.235197e-05	0.001014627	0.2649492	5.554265e-05	0.0002793114	0.0008315953	0.1445017	0.0805027	0.0358472	0.101899	0.0991207	0.235439	0.447192	0.249559	0.0159369	0.114144	0.301607	0.0192607	0.137949	-1.38806	-4.13912	-2.1703	0.189428	0.0888607
4549	-8368.423	-8369.083	0.6594924	0.0568685	0.0994326	0.0259852	0.00215191	0.00376254	0.000983284	-2.86701	-2.30827	-3.65023	-3.27439	0.673796	0.3248283	4.19617e-05	0.001020604	0.2649492	8.649402e-05	0.0004721351	0.001656891	0.1440176	0.0840271	0.0374166	0.10636	0.0596802	0.245746	0.46677	0.254484	0.016141	0.114144	0.310593	0.0196997	0.13931	-1.36852	-4.12639	-2.1703	0.199244	0.0337854
4550	-8367.409	-8368.539	1.130141	0.0568685	0.102373	0.0219445	0.00205527	0.00369985	0.000793088	-2.86701	-2.27913	-3.81924	-3.32034	0.561186	0.3424157	4.957621e-05	0.0007253139	0.2649492	3.121221e-05	0.0006908593	0.001056429	0.1440176	0.271494	0.0256339	0.0728666	0.0408866	0.269336	0.319782	0.254484	0.0163478	0.114144	0.310593	0.0199522	0.13931	-1.36852	-4.11366	-2.1703	0.199244	0.00813493
4551	-8368.254	-8369.276	1.022034	0.0614049	0.107408	0.0219445	0.00213465	0.00373388	0.000762866	-2.79027	-2.23112	-3.81924	-3.35919	0.561186	0.3319749	5.399221e-05	0.0005828043	0.2649492	2.895308e-05	0.0007714076	0.0009388373	0.1440176	0.241065	0.0227609	0.200725	0.036304	0.239149	0.259996	0.254484	0.0163478	0.114144	0.323162	0.0207596	0.144948	-1.36852	-4.11366	-2.1703	0.238917	0.148067
4552	-8367.556	-8369.172	1.616239	0.0575195	0.107408	0.0219445	0.00210022	0.00392181	0.000801261	-2.85563	-2.23112	-3.81924	-3.31008	0.561186	0.398596	5.61902e-05	0.0002201788	0.2649492	2.895308e-05	0.001233609	0.0005640177	0.1440176	0.22859	0.021583	0.190337	0.0295143	0.226773	0.303203	0.254484	0.0166824	0.117089	0.321585	0.0210811	0.147962	-1.36852	-4.0934	-2.14482	0.234024	0.160083
4553	-8367.66	-8368.977	1.317254	0.0575195	0.106575	0.0224853	0.00194857	0.0036104	0.000761729	-2.85563	-2.23891	-3.79489	-3.38503	0.523927	0.3545994	6.919973e-05	0.000331457	0.2649492	3.126335e-05	0.001479517	0.0004925796	0.1440176	0.153177	0.0158177	0.196366	0.0216304	0.390799	0.222211	0.254484	0.0180698	0.117089	0.316372	0.0224642	0.145563	-1.36852	-4.01351	-2.14482	0.21768	0.160083
4554	-8367.652	-8368.859	1.206644	0.0575195	0.104881	0.0232344	0.00187859	0.00342541	0.000758837	-2.85563	-2.25493	-3.76212	-3.4216	0.630626	0.3508546	6.843986e-05	0.0003136774	0.2649492	4.793167e-05	0.001429875	0.0003389586	0.1471026	0.538135	0.0106493	0.132204	0.0145628	0.154844	0.149605	0.258723	0.0170465	0.117089	0.321642	0.021192	0.145563	-1.352	-4.07181	-2.14482	0.21768	0.0411951
4555	-8365.749	-8367.479	1.729961	0.0596747	0.10725	0.0229227	0.00181006	0.00325311	0.000695293	-2.81885	-2.23259	-3.77563	-3.49555	0.724251	0.3743602	7.163262e-05	0.0002089693	0.2438581	2.552561e-05	0.001429875	0.0002259081	0.1471026	0.544961	0.0107844	0.133881	0.00206186	0.156809	0.151502	0.238002	0.0170465	0.117089	0.286571	0.0205251	0.140983	-1.43547	-4.07181	-2.14482	0.185707	0.0411951
4556	-8366.074	-8367.767	1.693136	0.0651882	0.0986135	0.0229227	0.00197508	0.0029878	0.000694513	-2.73048	-2.31655	-3.77563	-3.49667	0.707651	0.3751675	8.039266e-05	0.0001894013	0.2438581	2.889542e-05	0.002203409	0.0001735038	0.1471026	0.584013	0.00811652	0.173407	0.00155179	0.118017	0.114895	0.238002	0.0170465	0.117089	0.286571	0.0205251	0.140983	-1.43547	-4.07181	-2.14482	0.185707	0.0197345
4557	-8366.593	-8368.543	1.950098	0.0664911	0.0986135	0.020248	0.00201455	0.0029878	0.000613476	-2.71069	-2.31655	-3.8997	-3.49667	0.622329	0.4340596	8.7034e-05	0.0001894013	0.2312876	1.995372e-05	0.001467773	0.0001765342	0.1471026	0.164493	0.0207597	0.215058	0.00396901	0.301852	0.293868	0.238002	0.0170465	0.117089	0.286571	0.0205251	0.140983	-1.43547	-4.07181	-2.14482	0.185707	0.0377728
4558	-8366.347	-8368.248	1.901571	0.0664911	0.0958286	0.0212047	0.00187465	0.00270179	0.000597844	-2.71069	-2.34519	-3.85353	-3.56865	0.638681	0.539479	6.592321e-05	0.0001894013	0.2312876	1.338544e-05	0.001155366	0.0001780581	0.1471026	0.162957	0.0205658	0.222388	0.00393195	0.299033	0.291124	0.238002	0.0170465	0.117089	0.284879	0.0204039	0.14015	-1.43547	-4.07181	-2.14482	0.179785	0.0913311
4559	-8367.457	-8369.86	2.402911	0.0664911	0.0964311	0.0224098	0.00203812	0.00295586	0.000686918	-2.71069	-2.33893	-3.79826	-3.48504	0.638681	0.4861876	6.617078e-05	0.0002096909	0.2312876	1.338544e-05	0.001403803	0.0001027629	0.1471026	0.123689	0.0156101	0.168799	0.00298447	0.226975	0.461942	0.245114	0.0165763	0.111705	0.293392	0.0198412	0.133706	-1.40603	-4.09978	-2.1919	0.179785	0.0769216
4560	-8368.175	-8370.545	2.370486	0.0664911	0.0964311	0.0224098	0.00189742	0.0027518	0.000639498	-2.71069	-2.33893	-3.79826	-3.55657	0.638681	0.3525255	7.428612e-05	0.0002096909	0.2312876	7.794648e-06	0.001408025	0.0001275687	0.1471026	0.108972	0.0137527	0.268857	0.00147292	0.199968	0.406977	0.230367	0.0152167	0.111705	0.27574	0.0182138	0.133706	-1.46808	-4.18536	-2.1919	0.179785	0.0622258
4561	-8368.025	-8370.153	2.127865	0.0654882	0.0964311	0.0212287	0.0018688	0.0027518	0.000605792	-2.72588	-2.33893	-3.8524	-3.55657	0.731145	0.3031334	8.36849e-05	0.000505678	0.2312876	7.794648e-06	0.0006054451	0.0001812285	0.1471026	0.108972	0.0137527	0.268857	0.00147292	0.199968	0.406977	0.230367	0.0153303	0.116586	0.27574	0.0183497	0.139548	-1.46808	-4.17793	-2.14913	0.179785	0.0374981
4562	-8368.448	-8370.063	1.614293	0.0623532	0.0956979	0.0212287	0.00161987	0.00248614	0.0005515	-2.77494	-2.34656	-3.8524	-3.65047	0.786108	0.2586766	8.696979e-05	0.00060199	0.2312876	5.784848e-06	0.0005214995	0.0003100112	0.1471026	0.108972	0.0137527	0.268857	0.00147292	0.199968	0.406977	0.230367	0.0153303	0.116586	0.27574	0.0183497	0.139548	-1.46808	-4.17793	-2.14913	0.179785	0.0617744
4563	-8366.801	-8368.218	1.417883	0.0623532	0.095025	0.0220902	0.00161987	0.00246866	0.000573882	-2.77494	-2.35361	-3.81262	-3.65047	0.786108	0.2797578	8.235852e-05	0.0008417131	0.24199	5.784848e-06	0.0003489697	0.000482183	0.1471026	0.179139	0.0154731	0.415465	0.00165717	0.224984	0.163282	0.230367	0.0153303	0.110644	0.289184	0.0192444	0.138894	-1.46808	-4.17793	-2.20143	0.227391	0.0151073
4564	-8367.865	-8369.13	1.26524	0.0512061	0.095025	0.0220902	0.0013441	0.0024943	0.000579843	-2.9719	-2.35361	-3.81262	-3.64013	0.786108	0.2429532	6.720374e-05	0.0006931117	0.24199	2.844587e-06	0.0003489697	0.001007459	0.1322915	0.184954	0.0159753	0.42895	0.00171096	0.232286	0.136125	0.230072	0.0127713	0.110644	0.288815	0.0160321	0.138894	-1.46936	-4.36055	-2.20143	0.227391	0.0151073
4565	-8367.442	-8368.535	1.093026	0.0512061	0.104249	0.0216694	0.00134164	0.0027314	0.000567754	-2.9719	-2.26097	-3.83186	-3.64197	0.835751	0.2098547	7.124797e-05	0.0008985789	0.24199	1.74798e-06	0.0005577595	0.001471869	0.1322915	0.263484	0.0144361	0.38762	0.00154611	0.209905	0.123009	0.230072	0.0147698	0.110644	0.288815	0.0185408	0.138894	-1.46936	-4.21517	-2.20143	0.227391	0.0719454
4566	-8369.849	-8371.141	1.291704	0.0512061	0.119459	0.0211919	0.00134164	0.00312992	0.000555244	-2.9719	-2.12478	-3.85414	-3.64197	0.835751	0.2128815	6.191441e-05	0.0006004571	0.24199	1.74798e-06	0.0005542789	0.001011479	0.1322915	0.263484	0.0144361	0.38762	0.00154611	0.209905	0.123009	0.246566	0.0135923	0.102179	0.30952	0.0170627	0.128267	-1.40012	-4.29825	-2.28103	0.227391	0.0719454
4567	-8369.089	-8370.438	1.348973	0.0501759	0.119459	0.0211919	0.00133834	0.00318634	0.000565251	-2.99222	-2.12478	-3.85414	-3.6241	0.876793	0.2128815	6.960035e-05	0.001492345	0.2364503	1.459203e-06	0.0005562341	0.0005551931	0.1289705	0.269626	0.0166382	0.396656	0.00158215	0.214798	0.1007	0.246566	0.0135923	0.102179	0.287569	0.0158526	0.119171	-1.40012	-4.29825	-2.28103	0.153833	0.0719454
4568	-8367.577	-8368.666	1.089076	0.0397989	0.117352	0.0217855	0.00106156	0.00313014	0.000581085	-3.22391	-2.14258	-3.82651	-3.6241	0.887063	0.3010944	7.249391e-05	0.001492345	0.2364503	1.907173e-06	0.0005562341	0.000436005	0.1289705	0.263764	0.0162765	0.400139	0.00154775	0.210128	0.108144	0.246566	0.0135923	0.109809	0.287569	0.0158526	0.12807	-1.40012	-4.29825	-2.20901	0.153833	0.101705
4569	-8367.892	-8368.66	0.7684345	0.0405584	0.117352	0.0210382	0.00108182	0.00313014	0.000561151	-3.20501	-2.14258	-3.86142	-3.6241	0.857055	0.3352427	7.392383e-05	0.003934686	0.2364503	2.318516e-06	0.0005663953	0.0002623671	0.1289705	0.392379	0.0181891	0.233105	0.000656263	0.23482	0.120851	0.246566	0.0135923	0.109809	0.287569	0.0158526	0.12807	-1.40012	-4.29825	-2.20901	0.153833	0.046533
4570	-8369.963	-8370.459	0.4960039	0.0427029	0.117352	0.0210382	0.00113901	0.00313014	0.000561151	-3.15349	-2.14258	-3.86142	-3.6241	1.08149	0.3300598	6.123661e-05	0.00532235	0.2364503	3.524906e-06	0.0003700103	0.0001638215	0.1289705	0.178252	0.021719	0.31639	0.000890738	0.318718	0.16403	0.246566	0.0127131	0.1069	0.287569	0.0148273	0.124677	-1.40012	-4.36512	-2.23586	0.153833	0.125228
4571	-8369.656	-8370.208	0.5517026	0.0399914	0.117352	0.0220747	0.00108465	0.00318283	0.000598712	-3.21909	-2.14258	-3.81332	-3.60741	1.08149	0.342452	6.239249e-05	0.006830461	0.2364503	4.919451e-06	0.000233142	0.0001515146	0.1289705	0.349508	0.0217884	0.143898	0.000516748	0.319735	0.164554	0.246566	0.0127131	0.1069	0.287569	0.0148273	0.124677	-1.40012	-4.36512	-2.23586	0.153833	0.104483
4572	-8369.564	-8369.885	0.3209327	0.0404183	0.117352	0.0217999	0.00114502	0.0033245	0.000617575	-3.20847	-2.14258	-3.82585	-3.56386	1.16913	0.334745	7.631351e-05	0.00528159	0.2364503	4.919451e-06	0.000233142	0.0002599151	0.1289705	0.292171	0.018214	0.120292	0.000408143	0.372413	0.196502	0.241438	0.0127131	0.1069	0.304491	0.0160332	0.134817	-1.42114	-4.36512	-2.23586	0.232026	0.187037
4573	-8369.888	-8370.081	0.193256	0.038932	0.113334	0.0190176	0.00117051	0.00340745	0.000571771	-3.24594	-2.17741	-3.96239	-3.50438	1.16913	0.3808688	8.706047e-05	0.004758901	0.2364503	4.919451e-06	0.0002978436	0.0002704776	0.1289705	0.301438	0.00907623	0.126433	0.000428981	0.391428	0.171196	0.24188	0.0127131	0.104181	0.305048	0.0160332	0.131388	-1.41931	-4.36512	-2.26162	0.232026	0.187037
4574	-8369.361	-8369.093	-0.2678388	0.037319	0.118824	0.0182964	0.00105093	0.00334616	0.00051524	-3.28825	-2.13011	-4.00105	-3.56983	1.16913	0.3893882	9.166045e-05	0.005159787	0.2509807	4.28662e-06	0.0005376772	0.0002499284	0.1289705	0.30708	0.01476	0.20561	0.000697623	0.193449	0.278403	0.24188	0.0139209	0.103371	0.309339	0.0178033	0.132201	-1.41931	-4.27437	-2.26943	0.245995	0.177723
4575	-8368.359	-8369.166	0.8065808	0.0371912	0.11859	0.019919	0.00104733	0.00333959	0.000560932	-3.29168	-2.13208	-3.91608	-3.56983	1.16913	0.3977681	7.289596e-05	0.002281696	0.2509807	3.185883e-06	0.0005376772	0.0001301441	0.1289705	0.371358	0.0133908	0.186536	0.000632908	0.175504	0.252577	0.24188	0.0141688	0.112338	0.309339	0.0181204	0.143668	-1.41931	-4.25671	-2.18624	0.245995	0.118598
4576	-8368.53	-8368.886	0.355886	0.0369888	0.11859	0.0187594	0.000926215	0.00296955	0.000469743	-3.29714	-2.13208	-3.97606	-3.68727	1.16913	0.3376074	7.72545e-05	0.003229556	0.2509807	2.779722e-06	0.0003506157	0.0001624632	0.128884	0.467026	0.0168405	0.234591	0.000795955	0.220717	0.0600291	0.24188	0.0141688	0.112717	0.309339	0.0181204	0.144153	-1.41931	-4.25671	-2.18287	0.245995	0.118598
4577	-8368.431	-8368.337	-0.09402305	0.0382322	0.118905	0.0168077	0.000974578	0.003031	0.000428446	-3.26408	-2.12943	-4.08592	-3.66943	1.18043	0.3324065	9.50294e-05	0.003229556	0.2509807	4.464468e-06	0.0004187698	0.0001624632	0.1285058	0.467026	0.0168405	0.234591	0.000795955	0.220717	0.0600291	0.24188	0.0128198	0.104863	0.306006	0.0162185	0.132663	-1.41931	-4.35676	-2.2551	0.23516	0.0333917
4578	-8368.058	-8368.342	0.2840047	0.037639	0.135185	0.0184185	0.000959457	0.00344601	0.000469506	-3.27971	-2.00111	-3.9944	-3.66943	1.18043	0.3049225	7.364167e-05	0.002085259	0.2509807	2.17989e-06	0.0006128826	0.0001624632	0.1285058	0.467026	0.0168405	0.234591	0.000795955	0.220717	0.0600291	0.24188	0.0124423	0.108215	0.306006	0.0157409	0.136904	-1.41931	-4.38665	-2.22363	0.23516	0.126634
4579	-8368.46	-8368.411	-0.04908568	0.0374603	0.124512	0.0188559	0.000954901	0.00317393	0.000480655	-3.28447	-2.08336	-3.97093	-3.66943	1.20996	0.2976225	7.347773e-05	0.003677013	0.2509807	4.31149e-06	0.0006128826	0.0001132734	0.1285058	0.377608	0.0196659	0.273949	0.000929494	0.257747	0.0701004	0.24188	0.0132448	0.108215	0.306006	0.0167562	0.136904	-1.41931	-4.32415	-2.22363	0.23516	0.119478
4580	-8369.008	-8368.747	-0.2615956	0.0352773	0.124512	0.0188559	0.000859512	0.00303366	0.000459413	-3.34452	-2.08336	-3.97093	-3.71463	1.39161	0.3283973	7.010081e-05	0.003429671	0.2547166	2.734624e-06	0.0005231472	0.0001490289	0.125375	0.413105	0.121189	0.211671	0.000718189	0.199152	0.0541642	0.241614	0.013597	0.11037	0.305668	0.0172017	0.13963	-1.42042	-4.29791	-2.20392	0.23516	0.0992548
4581	-8372.42	-8372.571	0.151235	0.0335731	0.128729	0.0204665	0.000832304	0.0031913	0.000507382	-3.39403	-2.05005	-3.88896	-3.69728	1.39161	0.4226649	6.768503e-05	0.003193926	0.2547166	2.152975e-06	0.0003574257	0.0001261819	0.1224647	0.413105	0.121189	0.211671	0.000718189	0.199152	0.0541642	0.258709	0.013597	0.102996	0.327296	0.0172017	0.130302	-1.35205	-4.29791	-2.27306	0.23516	0.117257
4582	-8371.215	-8370.639	-0.5754931	0.0288015	0.126399	0.0179516	0.000707971	0.00310702	0.000441269	-3.54733	-2.06831	-4.02008	-3.70578	1.46096	0.4220294	6.428948e-05	0.003193926	0.2712809	2.623466e-06	0.0002495541	0.0001926945	0.1224647	0.436298	0.127993	0.223555	0.000758511	0.10155	0.109844	0.253124	0.0126154	0.102996	0.32023	0.0159599	0.130302	-1.37388	-4.37283	-2.27306	0.23516	0.117257
4583	-8370.962	-8370.994	0.03228643	0.0332492	0.126399	0.0179516	0.000817301	0.00310702	0.000441269	-3.40372	-2.06831	-4.02008	-3.70578	1.47171	0.385816	6.44576e-05	0.002154801	0.2712809	2.40355e-06	0.0001719593	0.0002528421	0.1317976	0.455554	0.111456	0.233422	0.000791987	0.0873484	0.111427	0.253124	0.014402	0.102996	0.32023	0.0182201	0.130302	-1.37388	-4.24039	-2.27306	0.23516	0.117257
4584	-8371.063	-8371.395	0.3320125	0.0332492	0.114204	0.0194408	0.000817301	0.00280725	0.000477876	-3.40372	-2.16977	-3.94038	-3.70578	1.47171	0.3553954	5.833463e-05	0.002401197	0.2712809	1.708288e-06	0.000160841	0.0002431232	0.1317976	0.469516	0.084224	0.240576	0.00081626	0.0900255	0.114842	0.253124	0.014402	0.102996	0.316372	0.0180006	0.128732	-1.37388	-4.24039	-2.27306	0.223039	0.137699
4585	-8368.459	-8369.062	0.6034313	0.0332382	0.114204	0.021207	0.000796664	0.00273728	0.000508297	-3.40406	-2.16977	-3.85342	-3.73102	1.47171	0.3535405	7.041036e-05	0.001571222	0.2712809	2.466773e-06	0.0001416513	0.0001823926	0.1317976	0.461937	0.0828644	0.236692	0.000803084	0.0885723	0.129131	0.256413	0.0148031	0.109895	0.320482	0.018502	0.137355	-1.36097	-4.21292	-2.20823	0.223039	0.156372
4586	-8369.94	-8370.632	0.6920522	0.0317795	0.114204	0.021207	0.000761702	0.00273728	0.000508297	-3.44893	-2.16977	-3.85342	-3.73102	1.40056	0.3690959	7.232727e-05	0.00174772	0.2712809	4.593e-06	0.0001428917	0.0001145358	0.1317976	0.467827	0.07117	0.23971	0.000813324	0.0897017	0.130777	0.256413	0.0161328	0.104977	0.319209	0.0200838	0.130687	-1.36097	-4.1269	-2.25401	0.21906	0.104233
4587	-8367.326	-8368.315	0.9891175	0.0324125	0.107253	0.0206349	0.000776873	0.00257067	0.000494585	-3.42921	-2.23257	-3.88077	-3.73102	1.40056	0.3327575	6.81346e-05	0.000933807	0.2712809	3.70666e-06	0.0001629433	0.0001145358	0.1317976	0.582651	0.0886381	0.0749552	0.00101295	0.0898669	0.162875	0.256413	0.0161328	0.110803	0.319209	0.0200838	0.137939	-1.36097	-4.1269	-2.20001	0.21906	0.184537
4588	-8367.157	-8368.404	1.246674	0.0341828	0.0946478	0.0206349	0.000795338	0.00220219	0.000480117	-3.37603	-2.35759	-3.88077	-3.76071	1.40056	0.4042095	4.925248e-05	0.0006354306	0.2712809	2.627381e-06	0.0001629433	9.035298e-05	0.1254164	0.582651	0.0886381	0.0749552	0.00101295	0.0898669	0.162875	0.256413	0.0162821	0.111874	0.319209	0.0202697	0.139272	-1.36097	-4.11769	-2.19038	0.21906	0.308261
4589	-8367.334	-8368.374	1.040755	0.0341828	0.0915112	0.0178315	0.000795338	0.00212921	0.000414889	-3.37603	-2.39129	-4.02679	-3.76071	1.40056	0.4104343	4.918077e-05	0.0004213719	0.2712809	2.646107e-06	0.0002382665	9.991844e-05	0.1254164	0.582732	0.0886504	0.0749656	0.000874321	0.0898793	0.162898	0.256413	0.0162821	0.111874	0.319209	0.0202697	0.139272	-1.36097	-4.11769	-2.19038	0.21906	0.275561
