Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extra[1]	extra[2]	extra[3]	extra[4]	extra[5]	extra[6]	hidden_rate1	hidden_rate2	q_12	q_13	q_21	q_23	q_31	q_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta[1]	speciation_beta[2]
3198	-9637.278	-9653.185	15.9072	0.0618604	0.0508812	0.0827723	0.807698	0.61985	0.79118	5.90772e-05	0.00042616	0.0181372	0.052746	0.00350169	0.00161232	1.106325e-05	0.1528002	0.002109398	0.00148052	0.003488901	0.001382022	0.007650452	0.01147103	0.0320558	0.0730971	0.183533	0.136467	0.0420271	0.53282	0.0772517	0.0630688	0.0807938	0.94369	0.770435	0.98696	-2.56069	-2.76353	-2.51585	2.50273	0.429951
3199	-9639.584	-9655.566	15.98156	0.0550898	0.0507221	0.0827723	0.736161	0.630386	0.803824	5.90772e-05	0.000267011	0.0181372	0.052746	0.00379494	0.00113449	1.022195e-05	0.1450634	0.002558232	0.0009945243	0.003783274	0.001382022	0.008689884	0.009425814	0.0399241	0.091039	0.228581	0.402885	0.0192297	0.218341	0.0687884	0.0630688	0.0807938	0.854269	0.783239	1.00336	-2.67672	-2.76353	-2.51585	2.51921	0.406802
3200	-9636.182	-9652.301	16.11916	0.0550898	0.0462622	0.0766488	0.711715	0.565066	0.736447	5.90772e-05	0.000198208	0.0161955	0.0427729	0.00512181	0.00158849	1.127861e-05	0.1425462	0.003406265	0.0009945243	0.00367824	0.00118799	0.005765113	0.009425814	0.0239929	0.0237214	0.250478	0.441479	0.0210718	0.239257	0.0687884	0.05758	0.0755666	0.836177	0.69993	0.918573	-2.67672	-2.85458	-2.58274	2.49781	0.406802
3201	-9635.984	-9651.821	15.83753	0.0576253	0.0476339	0.0649159	0.74253	0.58174	0.63647	5.95876e-05	0.000198208	0.0126872	0.0427729	0.00512181	0.00158849	1.027338e-05	0.1413408	0.003406265	0.001233858	0.004094	0.001149596	0.005765113	0.01278543	0.0163632	0.0470459	0.376876	0.3438	0.0295942	0.18632	0.0719571	0.0592946	0.0652859	0.874696	0.720773	0.793602	-2.63168	-2.82524	-2.72898	2.49781	0.373735
3202	-9632.989	-9649.178	16.18931	0.0576666	0.0478449	0.0733178	0.781995	0.617083	0.674294	0.000100862	0.000208093	0.021089	0.0424831	0.00512181	0.00334341	7.986458e-06	0.1437802	0.003406265	0.001233858	0.002579945	0.001149596	0.008130975	0.008407186	0.0160713	0.0462065	0.387995	0.337666	0.0290661	0.182995	0.0719571	0.0595461	0.0652859	0.924389	0.764952	0.838688	-2.63168	-2.82101	-2.72898	2.55306	0.218524
3203	-9633.41	-9649.391	15.98011	0.059327	0.0485176	0.0650758	0.811449	0.635584	0.662213	0.000144526	0.000160154	0.0143668	0.0424831	0.00726928	0.00334341	7.814395e-06	0.1427365	0.003406265	0.001233858	0.002579945	0.001435219	0.006677885	0.01055583	0.0199067	0.0572338	0.185998	0.418251	0.0919422	0.226668	0.073978	0.0604468	0.0633863	0.961207	0.785394	0.823586	-2.60399	-2.80599	-2.75851	2.56442	0.303011
3204	-9638.338	-9654.154	15.81556	0.061899	0.0467022	0.0602647	0.884917	0.612349	0.599702	0.000191533	0.000133019	0.0143668	0.0831432	0.00726928	0.00334341	8.371486e-06	0.1381154	0.005013924	0.000909645	0.002579945	0.001627769	0.007606142	0.01055583	0.0199067	0.0572338	0.185998	0.418251	0.0919422	0.226668	0.0771344	0.0582115	0.0573724	1.00222	0.75635	0.745448	-2.56221	-2.84367	-2.85819	2.56442	0.167856
3205	-9636.616	-9652.281	15.66434	0.061301	0.0467844	0.0541558	0.877147	0.610855	0.595891	0.000191533	0.00021517	0.00853028	0.0831432	0.00577523	0.00307221	9.018708e-06	0.1423937	0.005013924	0.0009754976	0.003426766	0.001627769	0.00766845	0.01055583	0.134622	0.0509744	0.165656	0.372508	0.0818868	0.194353	0.0763868	0.0582115	0.0570319	0.992505	0.75635	0.741023	-2.57194	-2.84367	-2.86415	2.56442	0.142092
3206	-9636.489	-9652.287	15.79845	0.0613504	0.047996	0.0537434	0.889792	0.636554	0.602448	0.000240961	0.000209949	0.00853028	0.0831432	0.00577523	0.00563186	9.398871e-06	0.1423937	0.004487625	0.0009754976	0.003426766	0.001627769	0.006966446	0.009291901	0.134622	0.0509744	0.165656	0.372508	0.0818868	0.194353	0.0763868	0.0597325	0.0565164	1.00831	0.788473	0.74602	-2.57194	-2.81788	-2.87322	2.58022	0.164471
3207	-9634.427	-9650.3	15.87354	0.0612691	0.0443377	0.0579176	0.871471	0.587968	0.660762	0.000159643	0.000232355	0.00853028	0.0648217	0.00577523	0.00884593	9.717538e-06	0.1414585	0.003362041	0.001133922	0.003426766	0.001670412	0.006966446	0.009291901	0.134622	0.0509744	0.165656	0.372508	0.0818868	0.194353	0.0763868	0.0551316	0.0617342	1.00831	0.727741	0.814895	-2.57194	-2.89803	-2.78492	2.58022	0.180017
3208	-9634.117	-9650.106	15.98881	0.0599757	0.0482649	0.0594765	0.853508	0.637445	0.691054	0.000159643	0.000239577	0.00794832	0.0639322	0.00350796	0.0108785	9.442813e-06	0.1515564	0.003362041	0.001092485	0.003683646	0.0012375	0.006966446	0.01110118	0.135187	0.0511884	0.162153	0.374072	0.0822306	0.195169	0.07477	0.0600316	0.0644102	0.986969	0.792421	0.850219	-2.59334	-2.81288	-2.74248	2.58022	0.154317
3209	-9634.624	-9650.739	16.11473	0.0618099	0.0482825	0.0616185	0.849494	0.614695	0.702819	0.000159643	0.000239577	0.00794832	0.0639322	0.0025216	0.0189418	1.016202e-05	0.1383256	0.00341538	0.001092485	0.003906983	0.0012375	0.006475132	0.0104661	0.108384	0.0410395	0.130004	0.498172	0.0659271	0.156473	0.0770628	0.0600537	0.0670877	0.981952	0.765217	0.854846	-2.56313	-2.81252	-2.70175	2.54492	0.117878
3210	-9636.26	-9651.994	15.73369	0.0615459	0.045003	0.066352	0.848822	0.575854	0.765696	0.000159643	0.000167299	0.00794832	0.0639322	0.00258087	0.0189418	9.770266e-06	0.1409765	0.003680706	0.001386694	0.003980932	0.001587367	0.009171822	0.0104661	0.10346	0.0522737	0.156427	0.475542	0.0629322	0.149365	0.0767329	0.0560447	0.0730047	0.981113	0.716592	0.933443	-2.56742	-2.88161	-2.61723	2.54836	0.019464
3211	-9636.848	-9652.911	16.06286	0.0628431	0.0496648	0.0703184	0.846192	0.613635	0.789341	0.00017033	0.000348849	0.00805448	0.0707344	0.00344269	0.0189418	9.778737e-06	0.1403866	0.003680706	0.001386694	0.002839641	0.001256712	0.009171822	0.0104661	0.109525	0.0553379	0.165596	0.503416	0.00800425	0.158121	0.078341	0.061645	0.0778299	0.969322	0.76274	0.962999	-2.54668	-2.78636	-2.55323	2.51553	0.066211
3212	-9639.635	-9655.413	15.77739	0.0645433	0.0493261	0.0723167	0.834907	0.585066	0.808908	0.00017033	0.000280591	0.00641108	0.0707344	0.00284553	0.0265411	9.210386e-06	0.1388056	0.003680706	0.002166429	0.003747546	0.001314149	0.008343896	0.0104661	0.123927	0.0626144	0.187371	0.569612	0.00905676	0.0474193	0.0804662	0.0613069	0.0823821	0.955216	0.727775	0.977959	-2.51992	-2.79186	-2.49639	2.4741	0.0656944
3213	-9637.055	-9653.135	16.08021	0.0689544	0.049439	0.066943	0.915826	0.605167	0.771564	0.000119228	0.000418648	0.00641108	0.0707344	0.00334318	0.0284114	7.627999e-06	0.1479606	0.003680706	0.001892956	0.003093318	0.001314149	0.006378812	0.01008526	0.123927	0.0626144	0.187371	0.569612	0.00905676	0.0474193	0.086044	0.0612754	0.075665	1.05636	0.75228	0.928941	-2.4529	-2.79238	-2.58144	2.50773	0.0270296
3214	-9641.058	-9656.687	15.62898	0.0671204	0.048457	0.0604156	0.893981	0.595699	0.691967	0.000119228	0.000313942	0.00641108	0.0707344	0.0041627	0.0284114	8.005744e-06	0.1467673	0.005915752	0.0022072	0.00351731	0.001314149	0.006378812	0.01074586	0.123927	0.0626144	0.187371	0.569612	0.00905676	0.0474193	0.0837515	0.0601789	0.0675056	1.02906	0.739421	0.829444	-2.4799	-2.81043	-2.69554	2.50855	0.0104751
3215	-9640.152	-9655.671	15.5199	0.0617928	0.0500761	0.064698	0.827955	0.614568	0.7161	0.00016524	0.000397336	0.00837522	0.0707344	0.0041627	0.0240604	8.506787e-06	0.1365163	0.005915752	0.0022072	0.00351731	0.001253482	0.006378812	0.009468642	0.453199	0.0335192	0.100304	0.304929	0.00484832	0.1032	0.0770344	0.0620985	0.0704034	0.946525	0.763006	0.86505	-2.5635	-2.77903	-2.65351	2.50855	0.230806
3216	-9638.339	-9653.834	15.4944	0.0606399	0.0471445	0.062078	0.814318	0.598986	0.705945	0.00016524	0.000397336	0.00837522	0.0464486	0.00542006	0.0240604	1.229795e-05	0.1483982	0.005915752	0.001758597	0.003118901	0.001585576	0.006028115	0.009468642	0.461066	0.0922843	0.102046	0.219731	0.019882	0.104991	0.0755934	0.058434	0.0671285	0.959836	0.741957	0.852355	-2.58239	-2.83986	-2.70115	2.54139	0.291523
3217	-9641.205	-9656.376	15.17133	0.0557835	0.0495829	0.0729085	0.764127	0.634798	0.748578	0.00016524	0.000397336	0.0166148	0.0524365	0.00542006	0.0282453	1.092046e-05	0.13917	0.005915752	0.002100229	0.002871655	0.001800522	0.006846794	0.01107264	0.489587	0.116591	0.108358	0.233323	0.0211119	0.0310286	0.0695229	0.061482	0.0703671	0.889613	0.786722	0.900416	-2.6661	-2.78901	-2.65403	2.54913	0.337127
3218	-9634.822	-9650.444	15.62256	0.0587042	0.0495829	0.0777903	0.804498	0.634798	0.712109	0.00016524	0.000397336	0.023434	0.0554344	0.00542006	0.0165654	1.017102e-05	0.1427703	0.003854781	0.002100229	0.002871655	0.001363175	0.006504622	0.00975627	0.183199	0.161207	0.339836	0.207508	0.0662118	0.0420379	0.0731737	0.061482	0.0679455	0.93633	0.786722	0.869429	-2.61492	-2.78901	-2.68905	2.54913	0.337127
3219	-9637.266	-9652.719	15.45369	0.0578879	0.0435044	0.0797146	0.826981	0.586359	0.749107	0.00022596	0.000397336	0.0253582	0.0498914	0.00542006	0.0165654	9.00887e-06	0.1418288	0.004490277	0.002724927	0.002871655	0.001363175	0.006504622	0.007215869	0.312422	0.0695064	0.0795902	0.353876	0.112915	0.07169	0.0720774	0.0538839	0.0679455	0.971362	0.726174	0.915678	-2.63001	-2.92092	-2.68905	2.60096	0.337127
3220	-9638.883	-9653.796	14.91327	0.0620933	0.0457566	0.0755597	0.932749	0.653538	0.725933	0.00022596	0.000338983	0.0259585	0.0498914	0.00542006	0.0181143	9.77412e-06	0.1433427	0.004490277	0.002724927	0.003069919	0.001547122	0.007236073	0.011583	0.262754	0.0584565	0.0669372	0.297618	0.0949643	0.21927	0.0773341	0.056772	0.0620015	1.10357	0.810147	0.884773	-2.55962	-2.86871	-2.7806	2.65817	0.434258
3221	-9636.486	-9651.829	15.34275	0.0613094	0.0467493	0.0895996	0.889098	0.643761	0.765784	0.000360674	0.000338983	0.0353102	0.0498914	0.00473396	0.0182689	1.02023e-05	0.1422465	0.003042996	0.002724927	0.003069919	0.001195324	0.007236073	0.00866331	0.177425	0.0652223	0.0746845	0.332065	0.105955	0.244648	0.0761859	0.0580129	0.0678618	1.04901	0.798784	0.934394	-2.57458	-2.84709	-2.69028	2.62242	0.540841
3222	-9636.892	-9652.01	15.11826	0.0559818	0.0428402	0.0790026	0.814507	0.591735	0.753183	0.000450396	0.000255444	0.0254267	0.0498914	0.00538291	0.0154937	1.039683e-05	0.1494138	0.004647121	0.002340553	0.003117627	0.001869983	0.00651982	0.008231331	0.18822	0.0691907	0.161143	0.352269	0.0905822	0.138595	0.0694143	0.0532309	0.0669698	0.95577	0.73294	0.922112	-2.66766	-2.93312	-2.70351	2.62242	0.411191
3223	-9638.868	-9653.851	14.98308	0.0606572	0.045052	0.0882384	0.869819	0.621867	0.720745	0.000612479	0.000278848	0.037029	0.0430594	0.00538291	0.0156388	1.009143e-05	0.1568656	0.004990365	0.002985468	0.003117627	0.001869983	0.00651982	0.008133845	0.0808809	0.0236761	0.168411	0.368157	0.0946677	0.264208	0.0750559	0.0559664	0.0640118	1.03345	0.770605	0.881383	-2.58952	-2.883	-2.74869	2.62242	0.411191
3224	-9636.823	-9652.035	15.21144	0.0605662	0.0449872	0.0847028	0.882752	0.620975	0.672063	0.000521471	0.000278848	0.037029	0.0559916	0.00538291	0.0156388	1.209336e-05	0.1416236	0.004759241	0.001686698	0.003117627	0.001629102	0.00834888	0.008133845	0.0844267	0.024714	0.175794	0.340457	0.0988179	0.275791	0.0750559	0.0558854	0.0595923	1.03345	0.76949	0.82053	-2.58952	-2.88445	-2.82023	2.62242	0.394105
3225	-9635.197	-9650.867	15.67064	0.058145	0.0448829	0.0847028	0.849414	0.618137	0.667326	0.000521471	0.000174602	0.037029	0.0559916	0.00254551	0.0109021	1.247967e-05	0.1457838	0.004759241	0.001686698	0.003265817	0.001071027	0.005327731	0.007320203	0.408046	0.0214324	0.152451	0.0932043	0.0856965	0.23917	0.0720294	0.0558854	0.0595923	0.991778	0.76949	0.82053	-2.63068	-2.88445	-2.82023	2.62242	0.400918
3226	-9637.007	-9652.62	15.61291	0.058145	0.0437676	0.0849428	0.795107	0.57018	0.631724	0.000521471	0.000189786	0.037029	0.0445153	0.00254551	0.00760926	1.01722e-05	0.1482535	0.004759241	0.001686698	0.003175409	0.001574935	0.004863578	0.009990248	0.366195	0.0192342	0.136815	0.318908	0.0769071	0.0819414	0.0720294	0.0544722	0.0598923	0.938239	0.709543	0.780144	-2.63068	-2.91006	-2.81521	2.56693	0.238719
3227	-9634.166	-9649.874	15.70775	0.0560083	0.0437304	0.0782183	0.753841	0.57018	0.627699	0.000843566	0.000152645	0.0303045	0.0352779	0.00254551	0.00358407	1.052094e-05	0.1442645	0.004152499	0.001671873	0.003427162	0.001574935	0.004863578	0.009990248	0.295991	0.0213647	0.151969	0.354231	0.0854257	0.0910177	0.0689559	0.0544722	0.0598923	0.898205	0.709543	0.780144	-2.67429	-2.91006	-2.81521	2.56693	0.206765
3228	-9634.715	-9650.241	15.5261	0.0534578	0.048352	0.0759404	0.762214	0.656216	0.62581	0.000580886	0.000121651	0.0303045	0.045569	0.00254551	0.00730163	1.011702e-05	0.1444368	0.004152499	0.001700735	0.0034933	0.001574935	0.006218649	0.009990248	0.295991	0.0213647	0.151969	0.354231	0.0854257	0.0910177	0.0660961	0.060288	0.0570449	0.895806	0.817088	0.773135	-2.71665	-2.80862	-2.86392	2.60661	0.189608
3229	-9636.912	-9652.657	15.74475	0.053268	0.0483112	0.0730714	0.720094	0.621523	0.593181	0.000580886	8.07726e-05	0.0274354	0.04392	0.00254551	0.00750034	1.36761e-05	0.1444368	0.004580855	0.002228822	0.002471959	0.001574935	0.005927936	0.009990248	0.297263	0.0214565	0.148326	0.355753	0.0857927	0.0914087	0.0658589	0.060288	0.0570449	0.845217	0.773721	0.732101	-2.72024	-2.80862	-2.86392	2.55208	0.0456894
3230	-9636.234	-9652.378	16.14365	0.0525711	0.0459221	0.0729636	0.754293	0.626439	0.627271	0.000387295	9.10813e-05	0.0274354	0.04392	0.00254551	0.00750034	1.38322e-05	0.1422946	0.0039411	0.001837848	0.002471959	0.001155273	0.00445501	0.009820925	0.297263	0.0214565	0.148326	0.355753	0.0857927	0.0914087	0.0652297	0.0572888	0.0569102	0.887966	0.779867	0.774714	-2.72984	-2.85965	-2.86628	2.61102	0.0416892
3231	-9634.697	-9650.351	15.65406	0.0529488	0.0442018	0.0770581	0.759435	0.6013	0.670669	0.000387295	0.000303746	0.0283121	0.04392	0.0037194	0.00709364	1.366361e-05	0.1473004	0.0039411	0.00271189	0.003566985	0.00155008	0.00445501	0.009820925	0.297263	0.0214565	0.148326	0.355753	0.0857927	0.0914087	0.0657019	0.0548726	0.0609326	0.894394	0.746975	0.829469	-2.72263	-2.90274	-2.79799	2.61102	0.00885302
3232	-9635.576	-9651.109	15.5334	0.0545893	0.047222	0.100485	0.781767	0.641706	0.743479	0.000387295	0.000326808	0.0463901	0.04392	0.00332703	0.00709364	1.252791e-05	0.1464372	0.004405792	0.00271189	0.003563536	0.001336222	0.005765714	0.008255249	0.234322	0.0169134	0.11692	0.280428	0.279361	0.0720544	0.0677525	0.0586189	0.0676183	0.922308	0.797974	0.920482	-2.69189	-2.8367	-2.69388	2.61102	0.161116
3233	-9637.657	-9653.099	15.44204	0.0585633	0.0434493	0.0995501	0.836875	0.591076	0.774415	0.000387295	0.000326808	0.0430907	0.04392	0.00330449	0.00485858	1.42879e-05	0.1474861	0.004043783	0.00271189	0.002830644	0.001336222	0.008545492	0.008255249	0.136172	0.0164054	0.113408	0.272006	0.270971	0.191037	0.07272	0.0539031	0.0705742	0.991194	0.734714	0.961946	-2.62114	-2.92057	-2.65109	2.61229	0.218352
3234	-9635.328	-9651.155	15.82728	0.0545937	0.0459682	0.0868107	0.769778	0.619082	0.70719	0.000787064	0.000775394	0.0355062	0.0363795	0.00309216	0.007896	1.505412e-05	0.1505706	0.002506425	0.002965784	0.002830644	0.001502841	0.005616485	0.007537858	0.0429313	0.0218587	0.151106	0.155905	0.373658	0.25454	0.0672582	0.056491	0.0641306	0.916748	0.769987	0.874117	-2.69922	-2.87367	-2.74683	2.61229	0.208687
3235	-9637.243	-9652.882	15.63924	0.0547678	0.0459653	0.0949889	0.762457	0.617723	0.699602	0.000787064	0.000772553	0.0442411	0.0266845	0.00173288	0.007896	1.580389e-05	0.1530643	0.002616013	0.003189893	0.004120412	0.001119136	0.005898971	0.007537858	0.0429313	0.0218587	0.151106	0.155905	0.373658	0.25454	0.0674759	0.056491	0.0634348	0.919715	0.769987	0.864633	-2.69598	-2.87367	-2.75774	2.61229	0.271296
3236	-9638.492	-9653.815	15.32337	0.0573739	0.0459653	0.0949428	0.77819	0.617644	0.699197	0.00138718	0.000772553	0.0442411	0.0150761	0.00165412	0.00811914	1.957314e-05	0.1550825	0.004212348	0.003960332	0.002802333	0.001306823	0.004819186	0.01157491	0.0587228	0.0298991	0.127699	0.214555	0.220956	0.348168	0.0699834	0.056491	0.0633771	0.953893	0.769987	0.863847	-2.6595	-2.87367	-2.75865	2.61229	0.271296
3237	-9637.462	-9652.622	15.16032	0.0573739	0.04406	0.101181	0.783525	0.591894	0.793571	0.00138718	0.00103864	0.0442411	0.0150761	0.00140079	0.0120368	2.736444e-05	0.1550825	0.004212348	0.003519181	0.003156327	0.001795014	0.006063409	0.009316909	0.0587228	0.0298991	0.127699	0.214555	0.220956	0.348168	0.0699834	0.0537768	0.071175	0.960561	0.738116	0.976917	-2.6595	-2.92291	-2.64261	2.61926	0.273414
3238	-9635.94	-9651.658	15.7181	0.0500116	0.0451878	0.101181	0.638978	0.577832	0.761247	0.00223304	0.00103864	0.0442411	0.0150761	0.00132282	0.0177134	2.606686e-05	0.1412341	0.003697488	0.003103942	0.002720481	0.001072734	0.00538532	0.009316909	0.0699746	0.035628	0.154327	0.236902	0.263293	0.239876	0.0597232	0.0551865	0.071175	0.779877	0.720636	0.929417	-2.81804	-2.89704	-2.64261	2.56942	0.236447
3239	-9637.858	-9653.466	15.60815	0.0511337	0.0463	0.103371	0.698634	0.641383	0.857633	0.00327062	0.00126823	0.0442411	0.0187518	0.00171954	0.0177134	2.946209e-05	0.1530533	0.003991327	0.003103942	0.002720481	0.001072734	0.005918989	0.00829052	0.142469	0.0328508	0.142297	0.218435	0.24277	0.221178	0.0598288	0.0562897	0.073912	0.849852	0.79958	1.0499	-2.81627	-2.87724	-2.60488	2.65358	0.236447
3240	-9636.839	-9652.924	16.0854	0.0540386	0.0463	0.0981826	0.716346	0.599138	0.738247	0.00201235	0.00126823	0.0442411	0.0261345	0.00171954	0.0226268	3.248173e-05	0.1440846	0.004269909	0.001923664	0.003255244	0.0007964051	0.004826924	0.00829052	0.134372	0.033161	0.143641	0.220498	0.245062	0.223266	0.0650328	0.0562897	0.0674268	0.862764	0.746773	0.894525	-2.73286	-2.87724	-2.69671	2.58525	0.187348
3241	-9633.351	-9649.356	16.00481	0.055508	0.0476068	0.089483	0.711189	0.595958	0.700112	0.00148441	0.00122776	0.0362324	0.0190938	0.00179555	0.0179187	2.856224e-05	0.1417985	0.004286895	0.001900819	0.003060311	0.001331928	0.004826924	0.00829052	0.170805	0.0421522	0.182588	0.280284	0.0403694	0.283802	0.0675294	0.0579739	0.0665633	0.865119	0.742702	0.852741	-2.69519	-2.84776	-2.7096	2.5503	0.147829
3242	-9632.584	-9648.703	16.11923	0.0549085	0.0476068	0.091595	0.703848	0.596311	0.826746	0.00140284	0.00122776	0.0297688	0.0183883	0.00214886	0.0346913	2.554315e-05	0.1550139	0.003749109	0.002140499	0.003252307	0.001380374	0.004826924	0.00829052	0.131135	0.0323623	0.140181	0.215187	0.0309936	0.45014	0.0668821	0.0579739	0.0772828	0.856825	0.742702	0.990069	-2.70482	-2.84776	-2.56028	2.5503	0.00673059
3243	-9636.662	-9652.749	16.08704	0.0651596	0.0506851	0.101642	0.833736	0.635962	0.854643	0.00140284	0.00122776	0.037638	0.0169491	0.00236485	0.0346913	2.315983e-05	0.1543008	0.003749109	0.002140499	0.003252307	0.001559493	0.004528675	0.00829052	0.112621	0.0260744	0.263295	0.184806	0.0266177	0.386587	0.079696	0.0618217	0.0800047	1.02098	0.791997	1.02494	-2.52954	-2.7835	-2.52567	2.5503	0.0940856
3244	-9635.038	-9650.972	15.93433	0.0578079	0.0502259	0.0972824	0.737727	0.61379	0.76808	0.00140284	0.00122776	0.037638	0.0343181	0.00275045	0.0242732	2.62343e-05	0.1541122	0.004049341	0.001855256	0.003706361	0.001393971	0.004528675	0.01057938	0.111643	0.025848	0.261009	0.183202	0.0350678	0.383231	0.0705063	0.0612476	0.0745556	0.879262	0.763799	0.929758	-2.65205	-2.79283	-2.59621	2.52338	0.0965959
3245	-9636.087	-9651.985	15.89827	0.0547067	0.0510379	0.0896421	0.745465	0.652711	0.711601	0.000900451	0.00190832	0.037638	0.0343181	0.00337461	0.0242732	2.619713e-05	0.1462271	0.004603967	0.001855256	0.003161431	0.001227812	0.004507298	0.01057938	0.142935	0.0330929	0.179481	0.108948	0.0448969	0.490646	0.0672578	0.061412	0.0650051	0.888934	0.81167	0.859159	-2.69922	-2.79015	-2.73329	2.58149	0.0965959
3246	-9635.632	-9651.809	16.17788	0.0566565	0.0498824	0.0968722	0.777015	0.652341	0.807161	0.00139453	0.000752775	0.037638	0.0466288	0.00300491	0.0242732	2.173192e-05	0.1445931	0.004603967	0.001766226	0.003161431	0.001227812	0.004507298	0.007733274	0.142935	0.0330929	0.179481	0.108948	0.0448969	0.490646	0.0690774	0.061412	0.0740428	0.912983	0.81167	0.978609	-2.67253	-2.79015	-2.60311	2.58149	0.0375436
3247	-9635.307	-9651.115	15.80862	0.0570676	0.050196	0.0968722	0.783917	0.652341	0.807161	0.00180566	0.00106641	0.037638	0.053531	0.00300491	0.0242732	2.473258e-05	0.1575248	0.004603967	0.001641597	0.003161431	0.001656989	0.006093896	0.007733274	0.142935	0.0330929	0.179481	0.108948	0.0448969	0.490646	0.0690774	0.061412	0.0740428	0.912983	0.81167	0.978609	-2.67253	-2.79015	-2.60311	2.58149	0.112632
3248	-9637.8	-9654.134	16.33328	0.0551729	0.0523826	0.0975808	0.730334	0.646967	0.774042	0.00106361	0.0012072	0.037638	0.053531	0.00686085	0.0242732	2.143884e-05	0.1492615	0.003170756	0.001145821	0.003537723	0.001332	0.006093896	0.007245046	0.270785	0.0468209	0.092384	0.0997382	0.0411016	0.449171	0.0676366	0.0639692	0.0749285	0.846004	0.800132	0.937211	-2.69361	-2.74935	-2.59122	2.52637	0.112632
3249	-9637.986	-9654.279	16.29328	0.0599606	0.0522018	0.0945074	0.792438	0.643784	0.804332	0.000886179	0.00128091	0.0318919	0.053531	0.00686085	0.0211324	2.248582e-05	0.1469248	0.004011038	0.001582659	0.003537723	0.000993087	0.005295673	0.007245046	0.466915	0.0323178	0.0637674	0.0894088	0.0283701	0.31922	0.073843	0.0636512	0.0782694	0.923634	0.796154	0.979	-2.60581	-2.75434	-2.5476	2.52637	0.152064
3250	-9634.789	-9650.812	16.02325	0.0589541	0.0519329	0.091403	0.779803	0.640419	0.771158	0.000889819	0.00128091	0.0314397	0.053531	0.00686085	0.0211324	2.163146e-05	0.1506188	0.004011038	0.002213809	0.003027279	0.001185269	0.00674963	0.008654193	0.187618	0.0363013	0.0997542	0.285891	0.0318671	0.358568	0.0725803	0.063315	0.0749541	0.90784	0.791948	0.937531	-2.62306	-2.75963	-2.59088	2.52637	0.00715993
