Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extra	log_speciation[1]	log_speciation[2]	log_speciation[3]	q_12	q_13	q_21	q_23	q_31	q_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	speciation[1]	speciation[2]	speciation[3]
5891	-11110.71	-11117.53	6.821422	0.395202	0.0441062	0.182387	1.050613e-05	-0.705241	-2.89825	-1.47854	0.1511751	0.002824016	0.05450695	0.0009194393	0.01130007	0.004600309	0.305889	0.495197	0.198915	0.493989	0.0551196	0.227971
5892	-11112.72	-11119.45	6.730391	0.381845	0.0424625	0.165246	1.050613e-05	-0.739625	-2.93624	-1.57724	0.1511751	0.002833894	0.05450695	0.001006461	0.00966972	0.006627706	0.305889	0.495197	0.198915	0.477293	0.0530649	0.206544
5893	-11111.29	-11118.11	6.82476	0.398826	0.0383451	0.173812	2.530355e-05	-0.696149	-3.03864	-1.52679	0.1511751	0.002907776	0.05450695	0.0006383906	0.008830555	0.007142032	0.305889	0.495197	0.198915	0.498501	0.0478998	0.217233
5894	-11111.97	-11118.76	6.790395	0.398826	0.0423761	0.173812	2.530355e-05	-0.696149	-2.93863	-1.52679	0.1511751	0.003312242	0.05450695	0.000675598	0.008830555	0.007142032	0.305889	0.495197	0.198915	0.498501	0.0529385	0.217233
5895	-11112.21	-11119.21	7.005613	0.38544	0.0423763	0.174352	2.530355e-05	-0.730291	-2.93862	-1.52368	0.1511751	0.003312242	0.05450695	0.0007211606	0.008830555	0.004684147	0.305889	0.495197	0.198915	0.481769	0.0529387	0.217908
5896	-11110.98	-11118.26	7.281886	0.38544	0.0407513	0.172031	2.530355e-05	-0.730291	-2.97774	-1.53709	0.1511751	0.003312242	0.05450695	0.0004816829	0.0103944	0.003319377	0.22862	0.550322	0.221058	0.481769	0.0509075	0.215007
5897	-11110.2	-11117.62	7.424197	0.38544	0.0428711	0.179142	2.530355e-05	-0.730291	-2.927	-1.49657	0.1511751	0.003113033	0.05450695	0.0003753103	0.0103944	0.00347829	0.16558	0.398576	0.435845	0.481769	0.0535572	0.223896
5898	-11108.6	-11116.02	7.418099	0.38357	0.0390388	0.179142	2.530355e-05	-0.735156	-3.02071	-1.49657	0.1511751	0.003113033	0.05450695	0.0002606997	0.01362915	0.00347829	0.16558	0.398576	0.435845	0.479431	0.0487668	0.223896
5899	-11109.34	-11116.73	7.38686	0.391991	0.0404443	0.168405	1.650412e-05	-0.713416	-2.9851	-1.55834	0.1511751	0.00365558	0.05450695	0.0002603769	0.01362915	0.003332634	0.131181	0.315772	0.553047	0.489968	0.0505347	0.210486
5900	-11109.87	-11117.44	7.574217	0.384749	0.0382361	0.17681	1.650412e-05	-0.732063	-3.04126	-1.50963	0.1568821	0.002366174	0.05450695	0.0002774657	0.01208018	0.003332634	0.131181	0.315772	0.553047	0.480916	0.0477745	0.220992
5901	-11110.05	-11117.64	7.593753	0.384361	0.0427042	0.180402	1.650412e-05	-0.733073	-2.9307	-1.48951	0.1511714	0.002184529	0.05450695	0.000510793	0.01303819	0.002056104	0.131181	0.315772	0.553047	0.48043	0.0533597	0.225482
5902	-11112.44	-11120.05	7.604877	0.384361	0.0434236	0.168706	1.650412e-05	-0.733073	-2.91399	-1.55655	0.1511714	0.002842045	0.04999959	0.0006320086	0.01156659	0.001683034	0.0493644	0.460291	0.490345	0.48043	0.0542589	0.210862
5903	-11112.85	-11120.32	7.463061	0.390567	0.0388578	0.208133	1.650412e-05	-0.717053	-3.02513	-1.34651	0.1511714	0.002580757	0.04999959	0.0007060208	0.01445387	0.001199746	0.0367061	0.342261	0.621033	0.488189	0.0485516	0.260146
5904	-11111.16	-11118.72	7.561287	0.387519	0.0424353	0.196142	1.650412e-05	-0.724891	-2.93702	-1.40586	0.1511714	0.002763447	0.04999959	0.0006072932	0.01880375	0.0009848372	0.0367061	0.342261	0.621033	0.484378	0.0530235	0.245157
5905	-11112.04	-11118.85	6.811676	0.38928	0.0385309	0.201482	1.650412e-05	-0.720355	-3.03358	-1.37899	0.1511714	0.00186819	0.04999959	0.00127456	0.01621367	0.003094455	0.0367061	0.342261	0.621033	0.48658	0.048143	0.251832
5906	-11111.42	-11118.36	6.937242	0.385768	0.0401509	0.197167	1.650412e-05	-0.729417	-2.99238	-1.40064	0.1511714	0.001441218	0.05559983	0.00127456	0.01621367	0.003050668	0.0367061	0.342261	0.621033	0.48219	0.050168	0.246438
5907	-11111.43	-11118.28	6.852488	0.396237	0.0419728	0.187118	1.650412e-05	-0.70264	-2.94798	-1.45296	0.1511714	0.001441218	0.05559983	0.001588764	0.01621367	0.003050668	0.0367061	0.342261	0.621033	0.495276	0.0524454	0.233877
5908	-11113.64	-11120.71	7.068748	0.404714	0.0377776	0.181611	0.000297731	-0.682166	-3.06081	-1.48439	0.1511714	0.001441218	0.05559983	0.0008733848	0.01649247	0.003050668	0.0367061	0.342261	0.621033	0.505521	0.0468498	0.226641
5909	-11112.85	-11119.67	6.819246	0.404714	0.0404195	0.184416	0.000297731	-0.682166	-2.99269	-1.46903	0.1511714	0.002343588	0.05559983	0.0006605729	0.01649247	0.004361862	0.0284792	0.489679	0.481841	0.505521	0.0501522	0.230148
5910	-11114.69	-11121.16	6.471435	0.377803	0.0399858	0.187021	0.000297731	-0.751027	-3.00356	-1.45498	0.1511714	0.002413925	0.05559983	0.001443421	0.01649247	0.004361862	0.0284792	0.489679	0.481841	0.471882	0.04961	0.233404
5911	-11114.39	-11121.14	6.74427	0.380454	0.0432957	0.17558	0.0003516524	-0.744171	-2.92471	-1.51852	0.1511714	0.002784776	0.05559983	0.0007791684	0.01649247	0.004665876	0.0284792	0.489679	0.481841	0.475128	0.05368	0.219035
5912	-11112.21	-11119.48	7.273776	0.398369	0.0438001	0.182591	0.000331481	-0.698066	-2.91257	-1.47918	0.1511714	0.00294024	0.05189897	0.0002619574	0.01544467	0.004665876	0.0267729	0.460341	0.512886	0.497546	0.0543358	0.227824
5913	-11112.78	-11119.95	7.169154	0.398319	0.0420412	0.186418	0.0002821843	-0.698066	-2.9527	-1.45813	0.1511714	0.003102241	0.057451	0.0002105329	0.01378542	0.006356006	0.0267729	0.460341	0.512886	0.497546	0.0521988	0.23267
5914	-11113.84	-11121.01	7.170507	0.414542	0.0399045	0.185238	0.0002742023	-0.658098	-3.00502	-1.46445	0.1511714	0.002688415	0.057451	0.0002105329	0.01378542	0.006356006	0.0267729	0.460341	0.512886	0.517835	0.0495379	0.231205
5915	-11113.47	-11120.66	7.186657	0.398414	0.0358135	0.172169	0.0002742023	-0.697809	-3.11397	-1.53773	0.1631729	0.00268433	0.057451	0.0001897626	0.01378542	0.006283185	0.0138909	0.360818	0.625291	0.497675	0.0444242	0.214869
5916	-11111.9	-11119.41	7.505229	0.398294	0.0358135	0.180989	0.0002742023	-0.69811	-3.11397	-1.48769	0.1631729	0.002954397	0.05757371	0.0001119928	0.01025853	0.006583571	0.0138909	0.360818	0.625291	0.497525	0.0444242	0.225893
5917	-11111.41	-11118.91	7.499664	0.400127	0.037363	0.178804	0.0002742023	-0.693515	-3.0713	-1.49985	0.1631729	0.002954397	0.05638373	0.0001145486	0.01229823	0.005880711	0.0138909	0.360818	0.625291	0.499816	0.046361	0.223163
5918	-11113.98	-11121.18	7.2007	0.400127	0.0394613	0.172842	0.0002742023	-0.693515	-3.01626	-1.53382	0.1631729	0.004149352	0.0666086	0.0001411084	0.01229823	0.005664476	0.0142971	0.342129	0.643574	0.499816	0.0489839	0.21571
5919	-11113.36	-11120.41	7.047247	0.400127	0.0401627	0.182754	0.0002742023	-0.693515	-2.99852	-1.47797	0.1480693	0.004149352	0.05419518	0.0002074495	0.0124068	0.007171249	0.0167602	0.401072	0.582167	0.499816	0.0498606	0.2281
5920	-11112.21	-11119.58	7.369669	0.394425	0.0404881	0.182754	0.0002742023	-0.707878	-2.9904	-1.47797	0.1480693	0.003042817	0.05279436	0.0001830545	0.00919569	0.00846025	0.0167602	0.401072	0.582167	0.492688	0.0502673	0.2281
5921	-11113.36	-11120.85	7.484956	0.380539	0.0414774	0.167346	0.0002742023	-0.743743	-2.96609	-1.56619	0.1480693	0.003042817	0.05279436	0.0001830545	0.00919569	0.008096988	0.0253188	0.60588	0.368801	0.475332	0.051504	0.20884
5922	-11114.94	-11122.43	7.482351	0.368154	0.0426191	0.167346	0.0002742023	-0.776855	-2.93876	-1.56619	0.1480693	0.003364102	0.05279436	0.0001591852	0.01057546	0.008096988	0.0253188	0.60588	0.368801	0.45985	0.0529312	0.20884
5923	-11114.76	-11121.99	7.230213	0.368154	0.0397613	0.165833	0.0002742023	-0.776855	-3.00864	-1.57529	0.1480693	0.002713999	0.05279436	0.0003467915	0.009286977	0.008096988	0.0453675	0.293797	0.660835	0.45985	0.0493588	0.206948
5924	-11112.2	-11119.3	7.109241	0.401011	0.0397613	0.166095	0.0002742023	-0.691307	-3.00864	-1.5737	0.1480693	0.002660982	0.05279436	0.0004122616	0.01069155	0.006429219	0.0453675	0.293797	0.660835	0.500921	0.0493588	0.207277
5925	-11114.84	-11121.75	6.906971	0.403064	0.0377746	0.163248	0.0001004436	-0.685765	-3.05564	-1.58996	0.1480693	0.002660982	0.05709838	0.0004083892	0.01505843	0.005936799	0.0453675	0.293797	0.660835	0.503705	0.0470928	0.203934
5926	-11111.67	-11118.73	7.058362	0.403064	0.0391895	0.163248	0.0001004436	-0.685765	-3.01877	-1.58996	0.1480693	0.002660982	0.05587666	0.000578557	0.01283142	0.003930562	0.0573026	0.108012	0.834686	0.503705	0.0488613	0.203934
5927	-11114.34	-11121.59	7.242545	0.403064	0.0415106	0.172436	0.0001004436	-0.685765	-2.96109	-1.53517	0.1480693	0.004282841	0.04778586	0.0004582935	0.01283142	0.002587121	0.0225226	0.649408	0.32807	0.503705	0.0517626	0.215419
5928	-11112.29	-11119.71	7.416378	0.397376	0.0391377	0.170805	0.0001004436	-0.699981	-3.02009	-1.54468	0.1480693	0.004282841	0.05419707	0.0002992732	0.01341869	0.002256895	0.0225226	0.649408	0.32807	0.496595	0.0487966	0.213381
5929	-11114.94	-11121.91	6.968484	0.374118	0.0361475	0.170809	0.0001004436	-0.760309	-3.09979	-1.54466	0.1480693	0.004328769	0.05480377	0.0004871645	0.01341869	0.003384955	0.0225226	0.649408	0.32807	0.467522	0.0450589	0.213385
5930	-11111.63	-11118.98	7.356978	0.381268	0.0452588	0.173016	0.0001004436	-0.741373	-2.87444	-1.53181	0.1480693	0.002997014	0.05480377	0.0003631211	0.01341869	0.003755326	0.0225226	0.649408	0.32807	0.476459	0.056448	0.216144
5931	-11111.58	-11119	7.41507	0.383697	0.0447868	0.177756	0.0001004436	-0.73502	-2.88494	-1.50477	0.1480693	0.00236896	0.05480377	0.0003695383	0.01341869	0.003959185	0.0225226	0.649408	0.32807	0.479496	0.055858	0.222069
5932	-11115.91	-11123.05	7.138505	0.383255	0.0497224	0.197919	0.0001004436	-0.736174	-2.78018	-1.39726	0.1480693	0.002597278	0.05480377	0.0005994071	0.01341869	0.0038366	0.0225226	0.649408	0.32807	0.478943	0.0620274	0.247273
5933	-11113.68	-11120.57	6.895558	0.383255	0.0460232	0.1924	0.0001004436	-0.736174	-2.85765	-1.42556	0.1480693	0.003158163	0.04664324	0.0008979005	0.01503344	0.003484629	0.0225226	0.649408	0.32807	0.478943	0.0574035	0.240374
5934	-11112.9	-11119.67	6.770909	0.392634	0.0435847	0.184017	0.0001004436	-0.71199	-2.91221	-1.47013	0.1480693	0.003158163	0.04664324	0.0008979005	0.01366813	0.004629596	0.0225226	0.649408	0.32807	0.490667	0.0543554	0.229895
5935	-11112.85	-11119.7	6.84428	0.385496	0.0407427	0.184017	0.0001004436	-0.730342	-2.9798	-1.47013	0.1480693	0.002817639	0.04567744	0.001251387	0.01425521	0.003042973	0.0604357	0.0592418	0.880323	0.481744	0.0508028	0.229895
5936	-11114.08	-11120.9	6.818145	0.37296	0.0439493	0.181606	5.061314e-05	-0.763276	-2.90273	-1.48305	0.1480693	0.002817639	0.04567744	0.001308145	0.01718171	0.002990599	0.0604357	0.0592418	0.880323	0.466137	0.0548733	0.226945
5937	-11115.39	-11121.84	6.450823	0.384698	0.041842	0.195512	5.061314e-05	-0.732284	-2.95192	-1.40925	0.1480693	0.002817639	0.05650026	0.001308145	0.01718171	0.004049778	0.0855249	0.0838354	0.83064	0.480809	0.0522392	0.244326
5938	-11111.8	-11118.68	6.872369	0.384718	0.0405999	0.184972	7.092253e-05	-0.732284	-2.98259	-1.46479	0.1480693	0.001789218	0.05650026	0.001527457	0.01194538	0.003506211	0.137044	0.134337	0.728619	0.480809	0.0506612	0.231127
5939	-11112.92	-11119.79	6.868953	0.391028	0.0431912	0.186733	7.092253e-05	-0.716014	-2.92062	-1.45531	0.1480693	0.002308612	0.04805116	0.001527457	0.01003062	0.004009062	0.137044	0.134337	0.728619	0.488696	0.0539003	0.233328
5940	-11112.7	-11119.25	6.552165	0.393986	0.038338	0.186733	7.092253e-05	-0.708477	-3.04002	-1.45531	0.1480693	0.002308612	0.04805116	0.001527457	0.01291877	0.004976988	0.137044	0.134337	0.728619	0.492393	0.0478339	0.233328
5941	-11112.34	-11118.86	6.527909	0.400855	0.0381284	0.184707	7.092253e-05	-0.691189	-3.04551	-1.46623	0.1480693	0.00189326	0.05000633	0.001527457	0.01291877	0.005896298	0.137044	0.134337	0.728619	0.50098	0.0475718	0.230795
5942	-11111.29	-11118.22	6.92965	0.37116	0.0413221	0.1824	7.092253e-05	-0.768169	-2.96493	-1.4788	0.1480693	0.001449774	0.05000633	0.001172903	0.01291877	0.005896298	0.0874499	0.0857224	0.826828	0.463862	0.0515639	0.227911
5943	-11111.4	-11118.36	6.963986	0.403466	0.0414351	0.192497	7.092253e-05	-0.684695	-2.9622	-1.4249	0.1489176	0.001449774	0.05000633	0.001079457	0.01291877	0.004743339	0.0874499	0.0857224	0.826828	0.504244	0.0517052	0.240532
5944	-11112.29	-11119.01	6.714318	0.403257	0.0419027	0.19252	9.423378e-05	-0.685271	-2.95151	-1.4249	0.1489176	0.001449774	0.05000633	0.001399083	0.01291877	0.006090784	0.0612882	0.0600775	0.878634	0.503953	0.0522606	0.240532
5945	-11110.85	-11117.84	6.986042	0.397839	0.0419027	0.178978	9.423378e-05	-0.698801	-2.95151	-1.49787	0.1489176	0.001285892	0.05000633	0.001561712	0.01291877	0.003979349	0.0612882	0.0600775	0.878634	0.497181	0.0522606	0.223605
5946	-11115.96	-11123.1	7.147159	0.426282	0.0391121	0.186107	9.423378e-05	-0.629732	-3.02059	-1.4588	0.1489176	0.001173451	0.05000633	0.001095547	0.01291877	0.003440919	0.0612882	0.0600775	0.878634	0.532735	0.0487723	0.232516
5947	-11110.67	-11117.65	6.973709	0.400405	0.0437068	0.174435	9.423378e-05	-0.692371	-2.90927	-1.5236	0.1489176	0.002411756	0.05000633	0.001095547	0.01409159	0.003004988	0.0612882	0.0600775	0.878634	0.500388	0.0545157	0.217926
5948	-11111.04	-11118.28	7.240545	0.401075	0.0412355	0.186626	9.423378e-05	-0.690698	-2.9676	-1.45601	0.1489176	0.001788002	0.05000633	0.0008752636	0.01734903	0.002104839	0.0612882	0.0600775	0.878634	0.501226	0.0514266	0.233164
5949	-11111.47	-11118.73	7.254085	0.387379	0.0397099	0.190852	9.423378e-05	-0.725452	-3.00539	-1.43361	0.1489176	0.001788002	0.05229888	0.0009718362	0.01734903	0.001766058	0.417554	0.409306	0.17314	0.484106	0.0495195	0.238447
5950	-11111.92	-11119.19	7.267714	0.3936	0.037869	0.190852	9.423378e-05	-0.709515	-3.05297	-1.43361	0.1489176	0.001812367	0.05229888	0.001307214	0.01744543	0.001142678	0.219636	0.54839	0.231974	0.491883	0.0472185	0.238447
5951	-11111.27	-11118.58	7.310773	0.401873	0.0416697	0.177177	9.423378e-05	-0.688709	-2.9571	-1.508	0.1574589	0.002113274	0.05229888	0.0009500135	0.01522509	0.001532765	0.219636	0.54839	0.231974	0.502224	0.0519693	0.221353
5952	-11115.43	-11122.66	7.232793	0.402445	0.0431866	0.177831	0.000665641	-0.688709	-2.93461	-1.50753	0.1574589	0.001547177	0.05229888	0.001375487	0.01712129	0.001532765	0.219636	0.54839	0.231974	0.502224	0.0531512	0.221457
5953	-11112.8	-11120.59	7.795126	0.380603	0.0420601	0.172075	4.449763e-05	-0.742972	-2.94657	-1.53694	0.1574589	0.00120774	0.05229888	0.001433788	0.01712129	0.0006983043	0.219636	0.54839	0.231974	0.475698	0.0525195	0.215038
5954	-11112.27	-11119.67	7.402689	0.392073	0.0429858	0.172036	5.711531e-06	-0.713179	-2.92387	-1.53694	0.1574589	0.002882284	0.05889056	0.0009248312	0.01712129	0.0008378982	0.219636	0.54839	0.231974	0.490084	0.0537252	0.215038
5955	-11112.17	-11119.08	6.915915	0.4032	0.0400336	0.169335	5.711531e-06	-0.685194	-2.99504	-1.55276	0.1574589	0.002882284	0.05889056	0.0009248312	0.01727838	0.001931135	0.219636	0.54839	0.231974	0.503993	0.0500349	0.211662
5956	-11112.56	-11119.34	6.779056	0.4032	0.0400336	0.182898	5.711531e-06	-0.685194	-2.99504	-1.47571	0.1574589	0.002882284	0.05195903	0.001178983	0.01727838	0.002126124	0.219636	0.54839	0.231974	0.503993	0.0500349	0.228615
5957	-11114.04	-11120.79	6.746433	0.403468	0.0391947	0.188357	0.0002737893	-0.685194	-3.02308	-1.44773	0.1574589	0.001836728	0.05195903	0.001178983	0.01727838	0.003340698	0.219636	0.54839	0.231974	0.503993	0.0486511	0.235103
5958	-11113.15	-11120.12	6.968122	0.37875	0.0407358	0.188357	0.0002737893	-0.748458	-2.98425	-1.44773	0.1574589	0.001997533	0.05195903	0.00119898	0.01727838	0.0023251	0.219636	0.54839	0.231974	0.473095	0.0505775	0.235103
5959	-11117.18	-11124.18	6.998745	0.402132	0.0417672	0.202042	0.0002737893	-0.688513	-2.95908	-1.37749	0.1574589	0.002418697	0.05195903	0.000757661	0.02075211	0.001988602	0.309438	0.485283	0.205279	0.502322	0.0518668	0.252211
5960	-11111.44	-11118.4	6.961403	0.403529	0.0394875	0.187692	0.0002737893	-0.685041	-3.01558	-1.45127	0.1574589	0.002863958	0.05718171	0.0008226188	0.01278144	0.00248222	0.309438	0.485283	0.205279	0.50407	0.0490172	0.234273
5961	-11117.53	-11124.46	6.935918	0.427441	0.0394875	0.190616	0.0002737893	-0.627437	-3.01558	-1.43579	0.1578961	0.003580441	0.05718171	0.0008651354	0.01103667	0.001994	0.179273	0.576754	0.243972	0.533959	0.0490172	0.237928
5962	-11113.16	-11120.57	7.415317	0.395137	0.0395831	0.176694	0.0003693563	-0.706315	-3.01558	-1.51229	0.1578961	0.002688715	0.05718171	0.0005673436	0.01103667	0.001994	0.179273	0.576754	0.243972	0.493459	0.0490172	0.220406
5963	-11112.94	-11120.4	7.457837	0.395045	0.0396765	0.173458	0.0002777743	-0.706315	-3.01088	-1.53028	0.1578961	0.003737218	0.05718171	0.0003505574	0.01103667	0.002177375	0.179273	0.576754	0.243972	0.493459	0.0492484	0.216475
5964	-11111.98	-11119.42	7.440153	0.383029	0.0371666	0.188822	0.0002777743	-0.737226	-3.0767	-1.44528	0.1578961	0.003327786	0.05718171	0.000294206	0.01200296	0.002500866	0.179273	0.576754	0.243972	0.478439	0.0461111	0.235681
5965	-11115.89	-11122.87	6.979165	0.390056	0.0419469	0.173021	4.673806e-05	-0.718442	-2.94932	-1.53147	0.1578961	0.00277971	0.06134931	0.000294206	0.01709274	0.005888132	0.179273	0.576754	0.243972	0.487511	0.0523752	0.216218
5966	-11114.49	-11121.11	6.621256	0.427214	0.0380829	0.197942	4.673806e-05	-0.627436	-3.04607	-1.39687	0.1578961	0.003176763	0.06134931	0.0005276697	0.01099092	0.005888132	0.179273	0.576754	0.243972	0.533959	0.0475452	0.247369
5967	-11115.19	-11122.13	6.936114	0.427214	0.0330942	0.181913	4.673806e-05	-0.627436	-3.18667	-1.48134	0.1676804	0.002307356	0.06714052	0.0003732892	0.01099092	0.004609036	0.179273	0.576754	0.243972	0.533959	0.0413094	0.227333
5968	-11114.16	-11120.97	6.808224	0.427214	0.0330813	0.186568	4.673806e-05	-0.627436	-3.18706	-1.45607	0.1676804	0.003042228	0.06714052	0.0003556858	0.01099092	0.004609036	0.148611	0.47811	0.373279	0.533959	0.0412932	0.233151
5969	-11115.75	-11123.04	7.287487	0.38181	0.0335195	0.186568	4.673806e-05	-0.739811	-3.17388	-1.45607	0.1676804	0.004278473	0.0596469	0.0002917285	0.01099092	0.002278045	0.212141	0.255007	0.532852	0.477204	0.0418409	0.233151
5970	-11113.22	-11120.71	7.49085	0.378958	0.0340289	0.192337	4.673806e-05	-0.747309	-3.15878	-1.4256	0.1676804	0.003244868	0.0596469	0.0001696847	0.01099092	0.003456357	0.235589	0.172662	0.591748	0.473639	0.0424777	0.240363
5971	-11110.73	-11118.09	7.362209	0.378958	0.0380164	0.180437	4.673806e-05	-0.747309	-3.04782	-1.48949	0.1676804	0.002724603	0.0596469	0.000245725	0.01442616	0.003456357	0.196427	0.310192	0.493381	0.473639	0.0474621	0.225487
5972	-11111.62	-11118.74	7.121139	0.378958	0.0355507	0.187926	4.673806e-05	-0.747309	-3.11497	-1.44881	0.1676804	0.002482882	0.0596469	0.0004435297	0.01442616	0.002991084	0.196427	0.310192	0.493381	0.473639	0.04438	0.234849
5973	-11111.49	-11118.57	7.074579	0.41805	0.0347742	0.184281	4.673806e-05	-0.649122	-3.13708	-1.4684	0.1676804	0.002482882	0.0596469	0.0004096963	0.01442616	0.00285426	0.101726	0.160643	0.737631	0.522504	0.0434093	0.230293
5974	-11109.53	-11116.75	7.220965	0.397727	0.0357833	0.178016	4.673806e-05	-0.698963	-3.10844	-1.503	0.1676804	0.003518493	0.06050263	0.0002766266	0.01352027	0.002803483	0.101726	0.160643	0.737631	0.497101	0.0446707	0.222462
5975	-11109.42	-11116.67	7.25623	0.397725	0.0382163	0.171805	4.673806e-05	-0.698969	-3.04257	-1.53852	0.1676804	0.002902922	0.06050263	0.0002788952	0.0117157	0.004095817	0.116541	0.184039	0.69942	0.497097	0.047712	0.214698
5976	-11110.57	-11117.56	6.99422	0.399375	0.0382163	0.171805	4.673806e-05	-0.694829	-3.04257	-1.53852	0.1676804	0.002902922	0.06050263	0.0002888975	0.01437457	0.005352395	0.116541	0.184039	0.69942	0.49916	0.047712	0.214698
5977	-11112.59	-11119.8	7.212344	0.388136	0.0395781	0.16182	4.673806e-05	-0.723376	-3.00752	-1.59842	0.1676804	0.002902922	0.06068418	0.0002041445	0.01316627	0.006231889	0.116541	0.184039	0.69942	0.485112	0.0494142	0.202217
5978	-11112.47	-11119.41	6.948684	0.398671	0.0354927	0.16182	4.673806e-05	-0.696594	-3.1166	-1.59842	0.1561519	0.002902922	0.06068418	0.0003788762	0.01088202	0.006231889	0.116541	0.184039	0.69942	0.49828	0.0443074	0.202217
5979	-11110.77	-11117.64	6.871362	0.403534	0.0368572	0.180207	0.0001084018	-0.684619	-3.0805	-1.49111	0.1561519	0.00254769	0.06068418	0.0004682522	0.01088202	0.006231889	0.0831828	0.13136	0.785457	0.504282	0.0459361	0.225123
5980	-11112.94	-11119.98	7.042425	0.37983	0.0368572	0.190643	0.0001084018	-0.745172	-3.0805	-1.43478	0.1561519	0.0026202	0.05229435	0.0004682522	0.009610685	0.006182657	0.0943937	0.520399	0.385207	0.474653	0.0459361	0.238168
5981	-11111.55	-11118.33	6.780584	0.406338	0.0394848	0.184805	0.0001084018	-0.677694	-3.01144	-1.4659	0.147812	0.0026202	0.05229435	0.0008300059	0.009610685	0.006182657	0.0860766	0.562657	0.351266	0.507787	0.0492205	0.230871
5982	-11110.92	-11117.95	7.031367	0.375455	0.0432167	0.184748	5.155912e-05	-0.75661	-2.91958	-1.4659	0.147812	0.002453612	0.05229435	0.0007110198	0.009532647	0.006182657	0.102766	0.552383	0.344852	0.469254	0.0539564	0.230871
5983	-11111.83	-11118.67	6.837191	0.397066	0.043023	0.178963	5.155912e-05	-0.700639	-2.92408	-1.49772	0.147812	0.002856611	0.05229435	0.001069154	0.009532647	0.004765583	0.102766	0.552383	0.344852	0.496268	0.0537143	0.22364
5984	-11115.68	-11122.76	7.081545	0.388329	0.0400594	0.189571	0.0004740199	-0.723979	-3.00615	-1.44235	0.147812	0.002997525	0.05229435	0.0005473258	0.006378484	0.007351791	0.102766	0.552383	0.344852	0.484819	0.0494817	0.236371
5985	-11117.02	-11124.01	6.987291	0.390056	0.0367283	0.204698	0.0004740199	-0.719537	-3.09405	-1.36539	0.147812	0.002997525	0.05229435	0.000471563	0.007576428	0.007041483	0.0846615	0.224898	0.69044	0.486978	0.0453178	0.25528
5986	-11115.71	-11122.85	7.147496	0.390977	0.0368981	0.191551	0.0001705194	-0.716398	-3.08108	-1.43035	0.1435324	0.003884697	0.05229435	0.0002200753	0.007576428	0.009488201	0.10227	0.0636835	0.834046	0.488509	0.0459095	0.239225
5987	-11116.66	-11124.14	7.477375	0.384804	0.0368981	0.181076	0.0001705194	-0.73232	-3.08108	-1.48664	0.1435324	0.003884697	0.05229435	0.0002200753	0.005550542	0.007394879	0.10227	0.0636835	0.834046	0.480792	0.0459095	0.226131
5988	-11118.92	-11126.72	7.800865	0.384804	0.0456423	0.190307	0.0001705194	-0.73232	-2.86752	-1.43687	0.1435324	0.002417946	0.04715796	0.0002200753	0.005089851	0.009273712	0.10227	0.0636835	0.834046	0.480792	0.0568397	0.237671
5989	-11115.91	-11123.06	7.151918	0.400453	0.0465139	0.182194	0.0001705194	-0.692441	-2.84853	-1.48047	0.1435324	0.002417946	0.05370841	0.0004249501	0.00814299	0.009273712	0.10227	0.0636835	0.834046	0.500353	0.0579292	0.22753
5990	-11113.29	-11120.56	7.266028	0.401519	0.0440989	0.182375	0.0001705194	-0.689781	-2.90205	-1.47948	0.1435324	0.00302056	0.05370841	0.0003084511	0.00814299	0.007671379	0.102972	0.0572636	0.839765	0.501686	0.0549104	0.227756
5991	-11110.79	-11118.17	7.381331	0.377549	0.0432945	0.180846	0.0001705194	-0.751363	-2.92053	-1.48791	0.1435324	0.00302056	0.04848158	0.0003435746	0.009675009	0.005798769	0.102972	0.0572636	0.839765	0.471723	0.053905	0.225845
5992	-11111.2	-11118.65	7.452015	0.394894	0.0413281	0.180846	0.0001705194	-0.706427	-2.9672	-1.48791	0.1435324	0.00302056	0.05070072	0.0002002588	0.01173381	0.00583492	0.543867	0.30245	0.153683	0.493404	0.051447	0.225845
5993	-11112.63	-11119.65	7.017572	0.396173	0.0413953	0.180766	9.065168e-05	-0.702989	-2.96364	-1.48791	0.1435324	0.003922011	0.05070072	0.0003262741	0.01173381	0.006534391	0.798133	0.133853	0.0680142	0.495103	0.0516308	0.225845
5994	-11114	-11120.98	6.981526	0.393638	0.0384581	0.171929	9.065168e-05	-0.70941	-3.0374	-1.53806	0.1435324	0.003922011	0.05070072	0.000604143	0.009916535	0.004396517	0.798133	0.133853	0.0680142	0.491934	0.0479593	0.214798
5995	-11112.62	-11119.67	7.048407	0.38247	0.0422407	0.175	9.065168e-05	-0.7382	-2.94338	-1.52034	0.1435324	0.003922011	0.05070072	0.0004156673	0.01450065	0.004428738	0.798133	0.133853	0.0680142	0.477974	0.0526875	0.218637
5996	-11117.36	-11125.11	7.749583	0.382801	0.042572	0.16168	0.0004219743	-0.7382	-2.94338	-1.60161	0.1435324	0.002602032	0.05070072	0.0002958337	0.008232313	0.004428738	0.798133	0.133853	0.0680142	0.477974	0.0526875	0.201572
